Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
Manzoor Colony,24.8589765,67.0891886,4ce177c2ffcf3704ad002682,Lal Qila,24.87233576954232,67.0907361820586,Pakistani Restaurant
Manzoor Colony,24.8589765,67.0891886,4c0f49d1b60ed13a0b6930f2,Chiliz,24.874734244383067,67.08822439759251,Fast Food Restaurant
Manzoor Colony,24.8589765,67.0891886,4b979aaaf964a5201e0b35e3,Wimpy Snack,24.87584428420099,67.08845002987846,Fast Food Restaurant
Manzoor Colony,24.8589765,67.0891886,4d974ded29352d439856f3c1,Ideal Bakery,24.867210865925973,67.07547211150802,Bakery
Manzoor Colony,24.8589765,67.0891886,4befcd1125afb71349c64a6f,Imtiaz Superstore,24.87105161446667,67.09011563071832,Department Store
Manzoor Colony,24.8589765,67.0891886,57472726498e4bcf7563700e,Chaupal Desi Exotic Buffet,24.874998,67.09506,Asian Restaurant
Nursery,24.935751800000002,67.03108370000001,56b62d8d498e123dcb317e99,Kababjees,24.927708455114132,67.03387819582163,Diner
Nursery,24.935751800000002,67.03108370000001,50250867e4b07a020de85803,Dunkin',24.92693354696724,67.03301417231891,Donut Shop
Nursery,24.935751800000002,67.03108370000001,4d84cb76fb95d7ce46f6d063,McDonald's,24.93564606275817,67.04058603701817,Fast Food Restaurant
Nursery,24.935751800000002,67.03108370000001,4ba38877f964a520014538e3,Dolmen Mall,24.93559996503011,67.04047575830789,Shopping Mall
Nursery,24.935751800000002,67.03108370000001,4bba2cfcb35776b0619eca01,Nando's,24.939905055872494,67.04459587826416,African Restaurant
Nursery,24.935751800000002,67.03108370000001,53f4ea5f498ee602a2dd6e2c,California Pizza,24.941023105973805,67.04556022966307,Pizza Place
Nursery,24.935751800000002,67.03108370000001,4ffda139e4b0842f7e1f0b8a,Dolmen Mall Food Court,24.935682506784346,67.04032111226928,Food Court
Nursery,24.935751800000002,67.03108370000001,4d84c874fb95d7ce64d7d063,Mehran Welfare Complex,24.928289324805768,67.03277283252687,Food Court
Nursery,24.935751800000002,67.03108370000001,4dfcc829227185f38b95e6de,United King,24.93993596809648,67.04457455504732,Bakery
Nursery,24.935751800000002,67.03108370000001,52d17ecf11d27d1da430528d,Burger King,24.925697189808,67.03181649307837,Fast Food Restaurant
Nursery,24.935751800000002,67.03108370000001,507ac05f011c1e17c3a5a471,Marx,24.925458030648695,67.0341968536377,Shopping Mall
Nursery,24.935751800000002,67.03108370000001,4ed6e8175c5ce1cd62ab812b,Arizona Grill,24.94190528287297,67.04609755593663,Steakhouse
Nursery,24.935751800000002,67.03108370000001,4f95aa8ce4b0a20c27ff6816,Subway,24.927832497125113,67.03299561798062,Sandwich Place
Nursery,24.935751800000002,67.03108370000001,4fa29db8e4b0b509031194e9,Get Smart Gym,24.935859163182105,67.04518217743585,Gym
Nursery,24.935751800000002,67.03108370000001,4d7e7beb64b84eb9af24bc1a,Largess Restaurant,24.941570790821032,67.0453973316608,Restaurant
Nursery,24.935751800000002,67.03108370000001,4c487abb972c0f4725202721,Pizza Hut,24.92526893055651,67.0319816260142,Pizza Place
Nursery,24.935751800000002,67.03108370000001,4bc9a30a511f952122faadc7,Hyderi Market,24.936772941282495,67.04357385635376,Market
Nursery,24.935751800000002,67.03108370000001,4e1f201ed16488cf82fd3469,KFC,24.927941075585494,67.03391310205474,Fast Food Restaurant
Nursery,24.935751800000002,67.03108370000001,4bae6261f964a5203cab3be3,Dilpasand,24.92539448481509,67.03213288602484,Dessert Shop
Nursery,24.935751800000002,67.03108370000001,4ce84ad375c62c0f9247e657,Pizza Hut,24.941210889461253,67.04564045388554,Pizza Place
Nursery,24.935751800000002,67.03108370000001,4d7ddc4e2f6b2d4364fca488,Imtiaz Super Market,24.918349536985716,67.03154529921407,Department Store
Nursery,24.935751800000002,67.03108370000001,4eb2e32ee3008b29021bfbd5,Chowmein,24.945386061040303,67.04101655077439,Chinese Restaurant
Nursery,24.935751800000002,67.03108370000001,55310e94498e6ce7cf529afa,Ginsoy N.N,24.941865021054898,67.0461166595598,Chinese Restaurant
Patel Para,24.886039999999998,67.0364733,4c211515aa8e9c74f427f4d4,Hanifia,24.88111697255568,67.04215217731276,Fast Food Restaurant
Patel Para,24.886039999999998,67.0364733,4ddaa34fb0fb8af380d23fde,Ice Cool Juices n Shakes,24.880836260317658,67.04175182582478,Juice Bar
Patel Para,24.886039999999998,67.0364733,4d98befdd1bca090042a6eb4,Bilal Broast,24.881118577755135,67.04239535982903,Fast Food Restaurant
Patel Para,24.886039999999998,67.0364733,4f3bb1d5003943e8c96da87d,Yaadgaar Fish,24.886124342563104,67.05100490335079,Fish & Chips Shop
Patel Para,24.886039999999998,67.0364733,4dea834d636555593e4d8529,Liaquatabad's Famous Gol Gappay,24.898956413081972,67.04448975765298,Food Truck
Patel Para,24.886039999999998,67.0364733,4deca713b0fb8293f80bd52b,Soldier Bazar,24.875438018078242,67.03252267156314,Market
Patel Para,24.886039999999998,67.0364733,4bd4724e4e32d13ab417bf80,Meerath Kabab House,24.880143484070842,67.04016715898067,BBQ Joint
Patel Para,24.886039999999998,67.0364733,4b73daedf964a520cdbd2de3,Mazar-e-Quaid,24.875391,67.04097,Monument / Landmark
Patel Para,24.886039999999998,67.0364733,4da1e1b19aa4721e87f4031a,KMC Sports / City Complex,24.881193527209547,67.05387388727057,Athletics & Sports
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4e4acdd92271ac3f6bd97f72,Peshawari Ice Cream,24.861205172343602,67.02833208991773,Ice Cream Shop
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4cefaca74cd4236ac2ccb363,Atrium Cinemas,24.85614849845334,67.03031174826332,Multiplex
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4c211515aa8e9c74f427f4d4,Hanifia,24.88111697255568,67.04215217731276,Fast Food Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4ddaa34fb0fb8af380d23fde,Ice Cool Juices n Shakes,24.880836260317658,67.04175182582478,Juice Bar
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4c0d280698102d7fafbee106,Baloch Ice,24.859420810721296,67.02921822680192,Ice Cream Shop
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4d98befdd1bca090042a6eb4,Bilal Broast,24.881118577755135,67.04239535982903,Fast Food Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4deca713b0fb8293f80bd52b,Soldier Bazar,24.875438018078242,67.03252267156314,Market
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4beaee8b246fb7136df5abdf,Zainab Market,24.854509453014952,67.02885389328003,Market
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4d42a6edb7a0a1cd78e373f8,KBC Restaurant,24.85689151923002,67.03059174414966,Fast Food Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4f240ed8e4b006e5c1b670fd,Atrium Foodcourt,24.856117843389697,67.03027214693536,Food Court
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4e8f5edd7beb8792c597a264,Atrium Mall,24.85616155598186,67.03027102680502,Shopping Mall
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4f255381e4b02a95ff488ae8,Khaadi Factory Outlet,24.856207571562997,67.0303003146656,Clothing Store
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4b7e21d2f964a520e8e32fe3,Empress Market,24.862042933734443,67.03055629264527,Market
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4d5953e04d9a721eba04400e,Arizona Grill,24.856448033558962,67.03067441690091,American Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4e312453b61c03a1e7d90fcf,McDonald's,24.854859916476816,67.0260751247406,Fast Food Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4fb63373e4b03aaec078314e,Star City Mall,24.86407314301245,67.02582165616609,Shopping Mall
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,50c31611e4b049caafa069f0,Bohri Bazaar,24.859405997749732,67.0289913375894,Market
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4d764c53d94ea35d1cd6b2af,Pizza Hut,24.856120851004476,67.02995707158892,Pizza Place
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4f9bcc94e4b04f3d08d71769,Gul Plaza,24.86488677235056,67.02349365635882,Market
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4cb83f849552b60cf9c6ca8b,KFC,24.86687630816935,67.02984653571298,Fast Food Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4c3635a9ae2da59370c8fcc5,Dilpasand,24.860005833502946,67.01667541873832,Dessert Shop
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4b73daedf964a520cdbd2de3,Mazar-e-Quaid,24.875391,67.04097,Monument / Landmark
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,50c324dae4b069afe2e5db22,Plaza / Square,24.86348037162743,67.02253956512159,Plaza
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4fc4d98fe4b0500aa593e3ce,Co Operative Market,24.859102222745438,67.02706569060852,Clothing Store
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4bd4724e4e32d13ab417bf80,Meerath Kabab House,24.880143484070842,67.04016715898067,BBQ Joint
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4bd5c30ecfa7b713675726da,Chullo Kabab e Sistani,24.856801482437426,67.03146664406422,Persian Restaurant
Sohrab Katrak Parsi Colony,24.871644,67.03037292731396,4bc20988abf4952169d2c193,Makro,24.861082741937402,67.04571545879924,Department Store
Soldier Bazaar,24.875528699999997,67.0313117,4c211515aa8e9c74f427f4d4,Hanifia,24.88111697255568,67.04215217731276,Fast Food Restaurant
Soldier Bazaar,24.875528699999997,67.0313117,4e4acdd92271ac3f6bd97f72,Peshawari Ice Cream,24.861205172343602,67.02833208991773,Ice Cream Shop
Soldier Bazaar,24.875528699999997,67.0313117,4ddaa34fb0fb8af380d23fde,Ice Cool Juices n Shakes,24.880836260317658,67.04175182582478,Juice Bar
Soldier Bazaar,24.875528699999997,67.0313117,4d98befdd1bca090042a6eb4,Bilal Broast,24.881118577755135,67.04239535982903,Fast Food Restaurant
Soldier Bazaar,24.875528699999997,67.0313117,4deca713b0fb8293f80bd52b,Soldier Bazar,24.875438018078242,67.03252267156314,Market
Soldier Bazaar,24.875528699999997,67.0313117,4c0d280698102d7fafbee106,Baloch Ice,24.859420810721296,67.02921822680192,Ice Cream Shop
Soldier Bazaar,24.875528699999997,67.0313117,4b7e21d2f964a520e8e32fe3,Empress Market,24.862042933734443,67.03055629264527,Market
Soldier Bazaar,24.875528699999997,67.0313117,4fb63373e4b03aaec078314e,Star City Mall,24.86407314301245,67.02582165616609,Shopping Mall
Soldier Bazaar,24.875528699999997,67.0313117,50c31611e4b049caafa069f0,Bohri Bazaar,24.859405997749732,67.0289913375894,Market
Soldier Bazaar,24.875528699999997,67.0313117,4b73daedf964a520cdbd2de3,Mazar-e-Quaid,24.875391,67.04097,Monument / Landmark
Soldier Bazaar,24.875528699999997,67.0313117,4f9bcc94e4b04f3d08d71769,Gul Plaza,24.86488677235056,67.02349365635882,Market
Soldier Bazaar,24.875528699999997,67.0313117,4cb83f849552b60cf9c6ca8b,KFC,24.86687630816935,67.02984653571298,Fast Food Restaurant
Soldier Bazaar,24.875528699999997,67.0313117,4bd4724e4e32d13ab417bf80,Meerath Kabab House,24.880143484070842,67.04016715898067,BBQ Joint
Soldier Bazaar,24.875528699999997,67.0313117,50c324dae4b069afe2e5db22,Plaza / Square,24.86348037162743,67.02253956512159,Plaza
Soldier Bazaar,24.875528699999997,67.0313117,4fc4d98fe4b0500aa593e3ce,Co Operative Market,24.859102222745438,67.02706569060852,Clothing Store
Abdul Rehman Goth,24.85131405,66.82532174365248,4bc09410461576b013507a32,French Beach,24.84104029023703,66.81827423667829,Beach
Abdul Rehman Goth,24.85131405,66.82532174365248,51b47fe3498ebbd72f36855e,Nathiagali Naval Hut,24.84764077979217,66.80764832781064,Beach
Arbian,24.8569039,66.7932712,4d428c5cb7a0a1cdeef572f8,Tushan Hut,24.84554795971854,66.80258810520172,Beach
Arbian,24.8569039,66.7932712,516a91d2e4b04fc897dd0af0,Khooni Pahari,24.85194217806619,66.77794082521847,Beach
Arbian,24.8569039,66.7932712,4f495b03e4b07165fa170e06,Tushan Beach,24.84481827858111,66.80330960571477,Beach
Arbian,24.8569039,66.7932712,51b47fe3498ebbd72f36855e,Nathiagali Naval Hut,24.84764077979217,66.80764832781064,Beach
Darvesh Goth,24.8823854,67.1451973,522b53a6498e71bacd9747bf,Ramada Plaza Hotel Pool BBQ,24.894330849893404,67.15655462550713,BBQ Joint
Darvesh Goth,24.8823854,67.1451973,51a484e9498e5eaf19e2b7bf,Ramada Hotel Crew Lounge,24.894184552198684,67.1562099504395,Café
Darvesh Goth,24.8823854,67.1451973,4ba12bb2f964a520899e37e3,Ramada Plaza,24.89428550283972,67.15551742053759,Hotel
Darvesh Goth,24.8823854,67.1451973,4ec9c14d9a52756c58647e6e,Air Movement,24.88500839136938,67.14554466846894,Airport Terminal
Darvesh Goth,24.8823854,67.1451973,51f957f2498ecf59cea7f235,Bismillah Biryani,24.88512298483089,67.14568431129133,Restaurant
Darvesh Goth,24.8823854,67.1451973,5037c549e4b06ff876c31381,La Terrasse,24.894238964662843,67.15551060327275,French Restaurant
Darvesh Goth,24.8823854,67.1451973,4d5817151270236a1c949159,Civil Aviation Club,24.887492460409124,67.15992799113573,Event Space
Darvesh Goth,24.8823854,67.1451973,5348ee95498ee2336ec00446,Domestic Arrivals,24.89616901241553,67.151054757713,Airport Terminal
Darvesh Goth,24.8823854,67.1451973,56d47c4b498e28ee16f6def9,Yu Shi,24.894006,67.155731,Chinese Restaurant
Darvesh Goth,24.8823854,67.1451973,52baf5fa11d26578d9f87fdd,Ramada Restaurant,24.894168853759766,67.15563201904297,Restaurant
Darvesh Goth,24.8823854,67.1451973,52e3aedb498ee4d3d43dcad1,Ramada Plaza gym,24.894433661219345,67.15644790181715,Gym
Darvesh Goth,24.8823854,67.1451973,4e35a9386284ea7e1102c14c,Terminal One,24.897122206022406,67.15200067580905,Café
Darvesh Goth,24.8823854,67.1451973,52dfc5fa498e504ee110adaa,Ramada Hotel Karachi,24.894043369630644,67.15542565756043,Hotel
Goth Mohammad Ali,24.8543465,67.1369101,4dc27f707d8b686fa47d52a2,KFC,24.842531037221562,67.13768050074577,Fast Food Restaurant
Goth Mohammad Ali,24.8543465,67.1369101,4ee3a4f7490138df8c6fa57b,Hanifia,24.84071968010881,67.12930551847596,Food Truck
Goth Shaikhan,24.824928600000003,66.9906446,4e1c712362e147e54f5252e1,Ghaffar Kabab House,24.842542247642875,66.98957672324883,BBQ Joint
Goth Shaikhan,24.824928600000003,66.9906446,4bd7b6a20b779c742edb05a0,Dr. Ziauddin Hospital (Kemari Campus),24.826061551654234,66.9830939909769,Hospital
Goth Shaikhan,24.824928600000003,66.9906446,4fcf6870e4b084fb7987fd66,Karachi Harbour,24.826577160691425,66.9814274310059,Boat or Ferry
Goth Shaikhan,24.824928600000003,66.9906446,4f3f50fbe4b0b019c5b73c2e,Jackson Market,24.826700749922534,66.9803977636815,Flea Market
Goth Shaikhan,24.824928600000003,66.9906446,4dc437212271f270510dbe83,Shandar Salateen,24.81664714208144,67.0075233819206,BBQ Joint
Goth Shaikhan,24.824928600000003,66.9906446,555498f2498ec33940970d25,Karachi United Stadium,24.813464344035012,67.00125314580448,Soccer Field
Goth Shaikhan,24.824928600000003,66.9906446,4cfa4fb5c6cca35d626a8532,Keamari,24.817626055058078,66.97576136840884,Pier
Goth Shaikhan,24.824928600000003,66.9906446,5655bde2498ed77208e81f4f,Karachi Port,24.823564818891008,66.97349262766872,Pier
Goth Shaikhan,24.824928600000003,66.9906446,4f5f5dd4e4b07df96a770247,Kemari Jetty,24.817584981955886,66.97511564923612,Boat or Ferry
Goth Shaikhan,24.824928600000003,66.9906446,4ee3851d0e61681b95541702,Sikander's Boat,24.817435553690476,66.97474334292265,Seafood Restaurant
Goth Shaikhan,24.824928600000003,66.9906446,4bcb32cdcc8cd13adcd4becf,Dr. Ziauddin Hospital,24.81721878773468,67.00715282063413,Hospital
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4b5fdbf6f964a520f9ce29e3,Bar-B-Q Tonight,24.816200703197044,67.02118080147609,BBQ Joint
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,54807eae498e63b4fe94c95e,Dua Restaurant,24.81016464694455,67.01775966366114,BBQ Joint
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4bf0274724f19c742c30f983,Jade Garden,24.812038762648633,67.01672640816427,Chinese Restaurant
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4d57768ec406a35de20de94a,Red Apple,24.811571639802516,67.01850912353939,Fast Food Restaurant
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4dc437212271f270510dbe83,Shandar Salateen,24.81664714208144,67.0075233819206,BBQ Joint
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4bdc040da6fdef3bbd2b1547,National Sailing Centre,24.817172168920074,67.01785715479377,Pool
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4be18a04594bc9281eceabbb,Karachi Broast,24.81178822640059,67.01741178428642,Fried Chicken Joint
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4bcb32cdcc8cd13adcd4becf,Dr. Ziauddin Hospital,24.81721878773468,67.00715282063413,Hospital
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,516c1e78498ee52d4141ed5e,Noorani Grill,24.812063308438105,67.01630394891991,BBQ Joint
Gulshan-e-Sikandarabad,24.821394,67.00249889999999,4bcde83b937ca593908bad92,China Town,24.811368149465352,67.0178972336763,Chinese Restaurant
Haji Ali Goth,24.8406009,66.81421879999999,4bc09410461576b013507a32,French Beach,24.84104029023703,66.81827423667829,Beach
Haji Ali Goth,24.8406009,66.81421879999999,51b47fe3498ebbd72f36855e,Nathiagali Naval Hut,24.84764077979217,66.80764832781064,Beach
Haji Ali Goth,24.8406009,66.81421879999999,4f495b03e4b07165fa170e06,Tushan Beach,24.84481827858111,66.80330960571477,Beach
Haji Ali Goth,24.8406009,66.81421879999999,4d428c5cb7a0a1cdeef572f8,Tushan Hut,24.84554795971854,66.80258810520172,Beach
Haji Ali Goth,24.8406009,66.81421879999999,4e5184d61fc7e04d29e404b8,huts@karachibeach,24.845883844885535,66.79826974868774,Resort
Jamali Goth,24.9761701,67.1117814,4e112a0ab0fbfef99b90048d,Daewoo Bus Stand,24.96749205262524,67.11036118398553,Bus Station
Jamali Goth,24.9761701,67.1117814,50aa0180498ea24de1f2f915,Burraq Resturant,24.977313238149073,67.12188133951457,Afghan Restaurant
Jamali Goth,24.9761701,67.1117814,53e50c2d498e8e597205ddee,Geo Shinwari Restaurant,24.9655,67.1089,Pakistani Restaurant
Jamali Goth,24.9761701,67.1117814,4e86b089b8f75060e2d6a4e8,Agha Khan Laboratory,24.970894756613188,67.09959753760437,Pharmacy
Jamali Goth,24.9761701,67.1117814,4d712295722ef04d18b80c9c,Pakistan Hotel,24.98649167864247,67.12320209412755,BBQ Joint
Jamali Goth,24.9761701,67.1117814,5ccf207a9fca56002ca4dd78,Metro Highway,24.984575,67.12763,Restaurant
Machar Colony,24.8629434,66.9798579,4fc88cd2e4b03339a66b2ed1,Dua Hotel,24.865866187331264,66.98550539193172,Restaurant
Machar Colony,24.8629434,66.9798579,53763c4d498e58c63bd5749a,Lyari People Stadium,24.858198173543965,66.98764618423738,Soccer Field
Machar Colony,24.8629434,66.9798579,54e587fc498e4ff1a4205295,Büyükada Gemisi,24.853631026602898,66.9882046527284,Harbor / Marina
Machar Colony,24.8629434,66.9798579,4f21068ee4b0e479d39f539a,Malang Biryani,24.848837257451283,66.9845629797276,Food Truck
Maripur,24.8768054,66.87263960000001,50546dcfe4b0001ed38a0451,Hutt # 67-A,24.87424106850631,66.87895015701032,Beach
Maripur,24.8768054,66.87263960000001,4f1bf55be4b01d7c5f22c486,Mubarak village,24.87056721324232,66.87733897017007,Mountain
Maripur,24.8768054,66.87263960000001,4f0ac7bee4b09a8a414d3d18,Shell Beach Hut,24.87260200460162,66.85589364872652,Beach
Maripur,24.8768054,66.87263960000001,5c8cb7f28a4cf5002c580249,Turtle Beach,24.861334,66.86279,Beach
Mubarak Goth,24.8512695,66.6611653,4ca2bf14f88a952172eea349,Mubarak Village,24.859493728878693,66.66334390640259,Beach
Rehman Goth,24.85131405,66.82532174365248,4bc09410461576b013507a32,French Beach,24.84104029023703,66.81827423667829,Beach
Rehman Goth,24.85131405,66.82532174365248,51b47fe3498ebbd72f36855e,Nathiagali Naval Hut,24.84764077979217,66.80764832781064,Beach
Salehabad,24.80638635,66.96692885599508,4ee3851d0e61681b95541702,Sikander's Boat,24.817435553690476,66.97474334292265,Seafood Restaurant
Salehabad,24.80638635,66.96692885599508,4f5f5dd4e4b07df96a770247,Kemari Jetty,24.817584981955886,66.97511564923612,Boat or Ferry
Salehabad,24.80638635,66.96692885599508,4cfa4fb5c6cca35d626a8532,Keamari,24.817626055058078,66.97576136840884,Pier
Salehabad,24.80638635,66.96692885599508,559e07c3498e4264074a5d3f,South Asia Pakistan Terminals Ltd. (SAPT),24.80237665196192,66.98289340031744,Cruise
Sher Shah,24.8843625,66.9872422,50deb181e4b0c73e67374f81,Sher Shah,24.884656780370726,66.99300400720995,Market
Somar Goth,24.854406100000002,66.83019579611171,4bc09410461576b013507a32,French Beach,24.84104029023703,66.81827423667829,Beach
Somar Goth,24.854406100000002,66.83019579611171,50bb2e33e4b097fc6de82134,Coast Guard's Hut,24.861369715627532,66.84302791749913,Beach
Sultanabad,24.9866519,67.0335972,5157ba51e4b04ba48697d342,Naya Nazimabad Cricket Ground,24.971082,67.036525,Cricket Ground
Sultanabad,24.9866519,67.0335972,55439b82498e6cb88b2de2f3,Lawai Cricket Stadium,24.9702091217041,67.03927612304688,Cricket Ground
Bilal Colony,24.8478476,67.1342808,4dc27f707d8b686fa47d52a2,KFC,24.842531037221562,67.13768050074577,Fast Food Restaurant
Bilal Colony,24.8478476,67.1342808,4ee3a4f7490138df8c6fa57b,Hanifia,24.84071968010881,67.12930551847596,Food Truck
Gulzar Colony,24.8556768,67.13394670000001,4dc27f707d8b686fa47d52a2,KFC,24.842531037221562,67.13768050074577,Fast Food Restaurant
Gulzar Colony,24.8556768,67.13394670000001,4ee3a4f7490138df8c6fa57b,Hanifia,24.84071968010881,67.12930551847596,Food Truck
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,5152d79ae4b038b848ee908e,Rafah-e-Aam Gymkhana Cricket Stadium,24.880769149061937,67.17353184180598,Playground
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,4eb7efa5cc2143e82906c714,Jinnah Square,24.887056505021004,67.18305055179593,Road
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,4ec785a0722e1437965e2e90,Liaquat Market,24.887071696449823,67.18306050945313,Market
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,4ca437dc1ee76dcbd60500de,The Elbow Room - Domestic Lounge,24.891419479211137,67.1645736694336,Airport Food Court
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,4d5817151270236a1c949159,Civil Aviation Club,24.887492460409124,67.15992799113573,Event Space
Hasrat Mohani Colony,24.881658899999998,67.17552629999999,51717c01e4b031c39564f9e3,CAA Club Jogging Track,24.88775398078178,67.15915412540328,Athletics & Sports
Allahwala Town,24.8275791,67.1143171,5900bf90db1d813ad8d02b90,Studio 146,24.83003,67.100444,Film Studio
Allahwala Town,24.8275791,67.1143171,4f851a0ce4b05ea63f2bdcdc,Kelab Golf DHA,24.812609088521572,67.11773872097007,Golf Course
Korangi Sector 33,24.8311077,67.140536,4dc27f707d8b686fa47d52a2,KFC,24.842531037221562,67.13768050074577,Fast Food Restaurant
Korangi Sector 33,24.8311077,67.140536,5b67f12b35811b002cb7a6c6,Transfo Tech Engineering Pvt. Ltd,24.838309169445132,67.15114116668701,Electronics Store
Korangi Sector 33,24.8311077,67.140536,4ee3a4f7490138df8c6fa57b,Hanifia,24.84071968010881,67.12930551847596,Food Truck
Nasir Colony,24.8236047,67.12647729999999,4f851a0ce4b05ea63f2bdcdc,Kelab Golf DHA,24.812609088521572,67.11773872097007,Golf Course
Nasir Colony,24.8236047,67.12647729999999,4ee3a4f7490138df8c6fa57b,Hanifia,24.84071968010881,67.12930551847596,Food Truck
Zaman Town,24.8362984,67.1527102,5b67f12b35811b002cb7a6c6,Transfo Tech Engineering Pvt. Ltd,24.838309169445132,67.15114116668701,Electronics Store
Zaman Town,24.8362984,67.1527102,4dc27f707d8b686fa47d52a2,KFC,24.842531037221562,67.13768050074577,Fast Food Restaurant
Bhittai Colony,24.810976500000002,67.1076653,4f851a0ce4b05ea63f2bdcdc,Kelab Golf DHA,24.812609088521572,67.11773872097007,Golf Course
Bhittai Colony,24.810976500000002,67.1076653,57c681e7498ec4bf41668aee,Genix Pharma,24.81561,67.11688,Business Service
Bhittai Colony,24.810976500000002,67.1076653,5722446a498e2a8e49a9d98e,Prince Marriage Lawn,24.820553,67.120698,Event Service
Bhittai Colony,24.810976500000002,67.1076653,53ac8afd498e21449a51fdb4,McDonald's,24.803315,67.092292,American Restaurant
Bhittai Colony,24.810976500000002,67.1076653,516edb89e4b0358c02ae3beb,Al Sajjad Resturant,24.813198319592047,67.09000345797136,Asian Restaurant
Qayyumabad,24.8250587,67.080973,511e7392e4b09c463a6048f6,The Burger Shack,24.814283426555114,67.0717297876669,Burger Joint
Qayyumabad,24.8250587,67.080973,53a84eba498e89e936ad2cd1,Oh My Grill,24.813968857699834,67.06985188245815,Burger Joint
Qayyumabad,24.8250587,67.080973,4c093874a1b32d7f844897f0,Master Juice Corner,24.830930602978523,67.06907538468612,Juice Bar
Qayyumabad,24.8250587,67.080973,4c3f107483a3a593f4e6ee33,Dunkin',24.8104140438781,67.07011907352049,Donut Shop
Qayyumabad,24.8250587,67.080973,4e9ef3444901fd63b8441001,Hobnob,24.832451709752892,67.07266572904726,Bakery
Qayyumabad,24.8250587,67.080973,4de92bed227148fcea4291c3,Peshawari Ice Cream,24.819696150309127,67.06662804886814,Ice Cream Shop
Qayyumabad,24.8250587,67.080973,4b5194dbf964a5200a5027e3,T2F,24.831907072877122,67.06536082938385,Coffee Shop
Qayyumabad,24.8250587,67.080973,517ea190e4b01b12232d6b1d,Big Thick BurgerZ,24.81330741261626,67.07038508724521,Burger Joint
Qayyumabad,24.8250587,67.080973,5131a179e4b0ca4ec39e8fd9,Imtiaz Supermarket,24.831100926700998,67.0804548889871,Department Store
Qayyumabad,24.8250587,67.080973,5207977811d22e8e05ec74f6,Rahat Park,24.815504,67.07554,Park
Qayyumabad,24.8250587,67.080973,4eafc8adb634097eca593fe2,Jami Commercial Area,24.830334184762982,67.07164134321525,Market
Qayyumabad,24.8250587,67.080973,4eb7deae61af0dda915f0911,La Farine,24.830133303110212,67.06956475583208,Bakery
Qayyumabad,24.8250587,67.080973,5186765b498e6ba53bbf2bc2,CHARCOAL B.B.Q N GRILL RESTAURANT,24.83360393115081,67.0734918813959,BBQ Joint
Qayyumabad,24.8250587,67.080973,4ca32f74f88a9521ee00a849,Nisar Shaheed Park,24.826702854965383,67.06192016601562,Park
Qayyumabad,24.8250587,67.080973,4e622ebd45ddda35297136bc,Sindbad's Kids World,24.82525724860821,67.06179595702444,Theme Park
Qayyumabad,24.8250587,67.080973,4f9c22c9e4b0ef2f709a635f,Spicy Cafe,24.83206994085837,67.06959500918148,Diner
